ticker,issuer,expense_ratio,aum,spread,asset_class,strategy,region,category,focus,niche,inverse,leveraged,etn,index_prov,selection,weight_schm,act_p_sec
HILO,29,0.85,12470000,0.89,1,13,3,8,10,1,1,1,1,116,5,8,1
DDEZ,8,0.43,12450000,0.36,1,23,6,1,2,1,1,1,1,14,7,7,1
SDEM,28,0.65,12430000,0.21,1,13,3,8,10,1,1,1,1,3,5,8,1
EFO,15,0.95,12270000,0.1,1,1,2,1,2,1,1,2,1,3,2,1,1
KCNY,25,0.63,12270000,0.39,2,1,7,7,3,13,1,1,1,36,29,3,1
YDIV,12,0.78,12230000,1.81,5,13,5,14,33,34,1,1,1,5,16,13,1
GSEW,16,0.09,12190000,0.07,1,8,1,1,1,1,1,1,1,46,2,8,1
TUSA,12,0.7,12170000,0.7,1,13,1,1,2,1,1,1,1,5,5,4,1
COWZ,32,0.49,12160000,0.1,1,12,1,1,1,1,1,1,1,47,8,11,1
GSSC,16,0.2,12110000,0.17,1,13,1,1,5,1,1,1,1,24,2,2,1
CWS,42,0.75,12110000,0.51,1,11,1,1,2,1,1,1,1,16,12,9,2
CROP,27,0.76,12100000,0.09,1,1,4,5,26,37,1,1,1,37,2,1,1
NAIL,21,1.19,12050000,0.37,1,1,1,5,17,22,1,2,1,10,2,1,1
FWDI,42,1.25,12020000,0.29,1,11,5,1,1,1,1,1,1,16,24,9,2
ESGN,29,0.45,11890000,0.68,1,12,2,1,2,1,1,1,1,3,22,11,1
KORU,21,1.31,11840000,0.71,1,1,7,1,2,1,1,2,1,3,2,1,1
COM,21,0.7,11790000,0.75,3,16,4,2,16,20,1,1,1,16,16,17,2
CNY,66,0.55,11720000,3.29,6,1,7,26,61,42,1,1,2,1,6,5,1
EMSH,15,0.5,11700000,0.73,2,1,3,9,16,6,1,1,1,19,9,3,1
QXMI,44,1.12,11700000,0.4,5,26,4,14,33,34,1,1,1,88,12,17,1
FMF,12,1.02,11630000,0.3,4,11,4,13,41,57,1,1,1,16,12,9,2
FCA,12,0.8,11590000,0.65,1,13,7,1,2,1,1,1,1,5,5,2,1
DDBI,38,0.41,11510000,0.24,1,8,2,1,2,1,1,1,1,52,12,9,1
PTM,18,0.65,11470000,4.83,3,31,4,4,36,58,1,1,2,42,6,5,1
SOYB,59,2.63,11470000,0.14,3,31,4,16,65,58,1,1,1,89,6,5,1
QMN,27,0.95,11460000,0.19,4,13,4,13,41,57,1,1,1,37,5,4,1
OILD,15,1.1,11410000,0.12,3,20,4,11,28,39,2,1,1,42,6,5,1
ULE,15,1.01,11390000,0.19,6,1,6,18,40,42,1,2,1,59,6,5,1
DIVA,36,1.59,11350000,0.49,4,5,1,13,41,64,1,1,1,49,7,8,1
CNDA,27,0.7,11140000,0.2,1,1,1,1,5,1,1,1,1,37,2,1,1
DJD,5,0.3,11080000,0.62,1,5,1,1,1,1,1,1,1,1,1,7,1
EZJ,15,0.95,11060000,0.56,1,1,7,1,2,1,1,2,1,3,2,1,1
FALN,2,0.25,10970000,0.12,2,12,1,3,12,2,1,1,1,6,21,3,1
ESGU,2,0.15,10960000,0.15,1,19,1,1,2,1,1,1,1,3,22,20,1
ALTY,28,3.19,10910000,0.51,5,13,4,14,33,34,1,1,1,49,5,17,1
HIPS,23,1.43,10820000,1.18,5,12,4,14,33,34,1,1,1,117,12,1,1
GRNB,9,0.4,10820000,0.15,2,19,4,2,16,2,1,1,1,1,22,3,1
CNYA,2,0.65,10780000,0.21,1,1,7,1,2,1,1,1,1,3,2,1,1
TAIL,45,0.59,10780000,0.25,1,8,1,1,1,1,1,1,1,16,16,8,2
DIVO,54,0.95,10760000,0.43,1,11,1,1,1,1,1,1,1,16,12,9,2
JPN,11,0.4,10750000,0.19,1,12,7,1,2,1,1,1,1,85,8,1,1
PEX,15,0.72,10630000,0.39,1,1,4,5,8,50,1,1,1,118,2,1,1
RFUN,7,0.53,10570000,0.15,2,11,4,2,16,2,1,1,1,16,12,9,2
OLD,78,0.5,10540000,0.75,1,1,4,5,7,1,1,1,1,46,2,1,1
HYIH,11,0.35,10410000,0.52,2,24,1,3,12,2,1,1,1,46,4,3,1
HYXE,2,0.5,10390000,0.1,2,1,1,3,12,2,1,1,1,8,4,3,1
EMXC,2,0.49,10350000,0.13,1,1,3,1,2,1,1,1,1,3,2,1,1
NUDM,61,0.4,10310000,0.21,1,13,2,1,2,1,1,1,1,3,22,4,1
KOR,42,0.99,10170000,2.35,1,11,7,1,2,1,1,1,1,16,12,9,2
DNO,17,0.73,10160000,0.09,3,1,4,11,28,19,2,1,1,25,6,5,1
FCAL,12,0.5,10160000,0.3,2,11,1,10,16,2,1,1,1,16,12,9,2
HYDB,2,0.35,10140000,0.1,2,13,1,3,12,2,1,1,1,119,5,4,1
IGEB,2,0.18,10090000,0.08,2,13,1,3,3,2,1,1,1,119,5,4,1
SUSC,2,0.18,10090000,0.17,2,19,1,3,3,2,1,1,1,6,22,20,1
ULBR,39,1.5,10080000,0.96,2,31,1,3,16,13,1,2,2,90,6,5,1
SUSB,2,0.12,10030000,0.15,2,19,1,3,3,6,1,1,1,6,22,20,1
QXRR,44,1.22,10020000,0.44,4,26,4,13,31,67,1,1,1,88,23,9,1
BTAL,36,2.15,10020000,0.28,4,26,1,13,41,64,1,1,1,10,26,8,1
RJZ,43,0.75,10000000,0.65,3,12,4,2,66,19,1,1,2,65,1,9,1
JJN,19,0.75,9990000,0.64,3,20,4,19,67,39,1,1,2,42,6,5,1
LLSP,21,0.44,9970000,0.04,1,1,1,1,1,1,1,2,1,1,1,1,1
LLQD,2,0.06,9970000,0.12,2,1,1,3,3,9,1,1,1,8,4,3,1
IBDS,2,0.1,9950000,0.18,2,17,1,3,3,7,1,1,1,6,20,3,1
MLQD,2,0.06,9940000,0.09,2,1,1,3,3,7,1,1,1,8,4,3,1
BAL,19,0.75,9850000,0.16,3,20,4,16,68,39,1,1,2,42,6,5,1
XCEM,29,0.35,9830000,0.85,1,1,3,1,2,1,1,1,1,116,2,1,1
FLQH,37,0.4,9710000,0.2,1,22,2,1,2,1,1,1,1,3,5,4,1
BWV,19,0.75,9660000,0.85,1,25,1,1,1,1,1,1,2,58,16,13,1
UNL,17,0.89,9620000,0.27,3,31,4,11,37,58,1,1,1,25,6,5,1
EUFL,21,0.99,9580000,0.44,1,1,6,5,8,1,1,2,1,3,2,1,1
VAMO,45,0.59,9580000,0.5,1,11,1,1,2,1,1,1,1,16,12,9,2
JJM,19,0.75,9550000,0.33,3,13,4,19,16,39,1,1,2,42,16,4,1
EWV,15,0.95,9490000,0.55,1,1,7,1,2,1,2,1,1,3,2,1,1
RORE,51,0.45,9490000,0.29,1,13,1,5,7,1,1,1,1,78,5,4,1
VLU,1,0.12,9420000,0.62,1,4,1,1,2,4,1,1,1,1,2,11,1
EUDV,15,0.55,9390000,0.32,1,5,6,1,2,1,1,1,1,3,7,8,1
TYD,21,1.06,9220000,0.35,2,1,1,6,18,7,1,2,1,12,4,3,1
ORG,78,0.5,9080000,1.65,1,1,4,5,21,1,1,1,1,46,2,1,1
JPNL,21,1.18,9080000,0.65,1,1,7,1,2,1,1,2,1,3,2,1,1
RCOM,49,0.75,9070000,1.54,3,13,4,2,16,20,1,1,1,16,19,4,2
BUZ,7,0.75,9020000,0.17,1,28,1,1,2,1,1,1,1,120,12,9,1
ESGG,13,0.42,8980000,0.21,1,19,2,1,2,1,1,1,1,20,22,20,1
FTRI,12,0.7,8980000,1.07,1,5,4,5,26,15,1,1,1,49,7,1,1
CROC,15,1.03,8780000,0.32,6,1,7,22,47,42,2,1,1,16,6,5,1
FHK,12,0.8,8530000,0.32,1,13,7,1,2,1,1,1,1,5,5,2,1
JSML,50,0.5,8530000,1.34,1,3,1,1,5,3,1,1,1,90,8,9,1
CPER,17,0.79,8520000,0.58,3,16,4,19,56,20,1,1,1,50,6,5,1
SPYB,1,0.35,8510000,0.19,1,12,1,1,1,1,1,1,1,1,18,8,1
SMMV,2,0.2,8400000,0.28,1,7,1,1,5,1,1,1,1,3,5,4,1
SWIN,7,0.4,8390000,0.34,1,14,1,1,2,1,1,1,1,5,14,8,1
HECO,62,0.95,8380000,0.27,1,11,4,1,2,1,1,1,1,16,22,9,2
XSHD,4,0.3,8380000,0.5,1,13,1,1,5,1,1,1,1,1,5,7,1
FDTS,12,0.8,8290000,1.43,1,13,2,1,5,1,1,1,1,5,5,2,1
LLSC,21,0.53,8230000,0.07,1,1,1,1,5,1,1,2,1,7,2,1,1
NASH,79,0.49,8190000,0.8,1,13,1,1,2,1,1,1,1,38,2,4,1
MILN,28,0.5,8130000,0.26,1,12,1,1,2,1,1,1,1,49,12,1,1
MIDZ,21,1.11,8100000,0.48,1,1,1,1,4,1,2,1,1,1,1,1,1
DTUS,19,0.75,8010000,0.64,2,1,1,6,18,6,2,1,2,86,6,5,1
EUFX,15,0.97,8000000,0.25,6,1,6,18,40,42,2,1,1,59,6,5,1
RJN,43,0.75,8000000,0.73,3,12,4,11,16,19,1,1,2,65,1,9,1
DWAT,53,1.68,7930000,0.54,5,11,4,14,33,54,1,1,1,16,12,9,2
CANE,59,1.73,7830000,0.56,3,31,4,16,54,58,1,1,1,89,6,5,1
GENY,35,0.45,7800000,0.72,1,12,4,1,2,1,1,1,1,5,12,2,1
FTAG,12,0.72,7740000,1.81,1,1,4,5,26,37,1,1,1,49,1,1,1
FTLB,12,0.85,7730000,0.52,1,11,1,1,1,1,1,1,1,16,12,9,2
XITK,1,0.45,7720000,0.15,1,12,1,5,14,1,1,1,1,121,8,8,1
SMN,15,0.95,7700000,0.55,1,1,1,5,22,1,2,1,1,10,2,1,1
DXUS,8,0.44,7680000,0.32,1,23,5,1,2,1,1,1,1,14,7,2,1
MLPJ,28,0.88,7680000,0.89,1,1,1,5,15,8,1,1,1,46,1,2,1
OLO,11,0.75,7630000,4.48,3,16,4,11,28,20,1,1,2,19,6,5,1
CWAI,80,0.75,7620000,0.31,5,11,4,14,33,34,1,1,1,16,12,9,2
FCAN,12,0.8,7580000,0.42,1,13,1,1,2,1,1,1,1,5,5,2,1
EMIH,11,0.45,7570000,0.48,2,24,3,9,16,2,1,1,1,46,9,3,1
SDP,15,0.95,7550000,0.62,1,1,1,5,23,1,2,1,1,10,2,1,1
BTEC,35,0.42,7530000,0.37,1,12,1,5,13,1,1,1,1,5,12,1,1
GCE,16,0.95,7510000,0.69,5,13,4,14,33,34,1,1,2,122,5,4,1
FXCH,5,0.4,7500000,1.27,6,1,7,26,61,48,1,1,1,59,6,5,1
FLMB,37,0.3,7490000,0.21,2,11,1,10,3,9,1,1,1,123,12,9,2
FLMI,37,0.3,7490000,0.25,2,11,1,10,16,7,1,1,1,123,12,9,2
PSET,35,0.29,7480000,0.25,1,13,1,1,1,1,1,1,1,5,5,2,1
ESGS,29,0.35,7460000,0.21,1,12,1,1,2,1,1,1,1,3,22,11,1
ESGW,29,0.4,7460000,0.28,1,12,2,1,2,1,1,1,1,3,22,11,1
CHOC,19,0.85,7460000,0.47,3,16,4,16,53,20,1,1,2,86,6,5,1
PY,35,0.29,7430000,0.73,1,12,1,1,2,1,1,1,1,5,8,2,1
BRAQ,28,0.77,7430000,1.59,1,1,8,5,26,32,1,1,1,38,1,1,1
NULG,61,0.35,7380000,0.3,1,3,1,1,1,3,1,1,1,3,22,4,1
LRET,18,0.85,7340000,0.44,1,1,1,5,7,1,1,2,2,3,2,1,1
SPLX,18,1.25,7310000,0.45,1,1,1,1,1,1,1,2,2,1,1,1,1
KROO,27,0.7,7280000,0.39,1,1,7,1,5,1,1,1,1,37,2,1,1
UBG,18,0.3,7270000,1.69,3,31,4,4,6,58,1,1,2,42,6,5,1
HSCZ,2,0.43,7260000,0.11,1,10,2,1,5,1,1,1,1,3,2,1,1
FAAR,12,0.95,7240000,0.55,4,11,4,13,41,81,1,1,1,16,12,9,2
DAG,11,0.75,7240000,1.78,3,16,4,16,16,20,1,2,2,19,16,13,1
MLTI,20,0.84,7190000,0.41,5,12,4,14,33,34,1,1,2,15,16,13,1
SYE,1,0.6,7060000,0.35,1,11,1,1,1,1,1,1,1,16,12,9,2
AXJV,2,0.35,7030000,0.29,1,13,7,1,2,1,1,1,1,3,5,4,1
NUMG,61,0.4,6860000,0.31,1,3,1,1,4,3,1,1,1,3,22,4,1
LNGR,28,0.5,6800000,0.91,1,12,2,1,2,1,1,1,1,49,12,1,1
HEWL,2,0.51,6660000,0.13,1,10,6,1,2,1,1,1,1,3,2,1,1
HEMV,2,0.28,6630000,1.38,1,34,3,1,2,1,1,1,1,3,5,4,1
NUMV,61,0.4,6630000,0.39,1,4,1,1,4,4,1,1,1,3,22,4,1
NURE,61,0.35,6610000,0.31,1,1,1,5,7,1,1,1,1,1,2,1,1
SPXE,15,0.27,6550000,0.36,1,1,1,1,1,1,1,1,1,1,1,1,1
MCRO,27,1,6540000,0.23,4,13,4,13,31,62,1,1,1,37,5,4,1
PERM,28,0.49,6520000,1.24,5,8,4,14,33,54,1,1,1,38,16,8,1
CRAK,9,0.59,6510000,1.01,1,1,4,5,15,72,1,1,1,31,2,1,1
VSDA,33,0.35,6460000,0.2,1,13,1,1,1,1,1,1,1,5,5,11,1
HOML,18,1.65,6450000,1.02,1,1,1,5,17,22,1,2,2,21,2,2,1
LARE,24,0.79,6440000,0.97,1,12,8,5,7,1,1,1,1,46,2,11,1
AND,28,0.72,6390000,1.22,1,1,8,1,2,1,1,1,1,4,2,1,1
PGM,19,0.75,6360000,2.29,3,20,4,4,36,39,1,1,2,42,6,5,1
SCTO,28,0.84,6320000,0.4,1,26,1,1,1,1,1,1,1,11,14,10,1
YXI,15,0.95,6200000,0.12,1,2,7,1,1,1,2,1,1,4,15,1,1
WTRX,7,0.8,6190000,1.45,1,12,4,5,26,36,1,1,1,56,8,7,1
SYV,1,0.6,6160000,0.27,1,11,1,1,1,4,1,1,1,16,12,9,2
WSKY,24,0.6,6060000,1.59,1,1,4,5,21,1,1,1,1,46,2,1,1
KFYP,25,0.72,6060000,1.73,1,13,7,1,2,1,1,1,1,56,5,2,1
EDOM,8,0.48,6040000,0.11,1,13,6,1,2,1,1,1,1,14,8,4,1
AFTY,81,0.7,6030000,0.23,1,1,7,1,1,1,1,1,1,4,2,1,1
IGIH,11,0.25,6020000,0.46,2,24,1,3,3,2,1,1,1,46,4,3,1
HEWI,2,0.48,6020000,0.12,1,10,6,1,2,1,1,1,1,3,2,1,1
YCL,15,1.01,5990000,0.11,6,1,7,24,49,42,1,2,1,59,6,5,1
EMSD,8,0.32,5870000,0.26,1,13,3,1,2,1,1,1,1,14,8,4,1
FXEU,4,0.25,5820000,0.45,1,34,6,1,2,1,1,1,1,1,13,10,1
FLIO,37,0.6,5720000,0.18,1,11,5,1,2,1,1,1,1,16,12,9,2
SPUN,9,0.55,5700000,1.33,1,8,2,1,2,1,1,1,1,124,12,8,1
FLLV,37,0.5,5680000,0.24,1,11,1,1,2,1,1,1,1,16,12,9,2
MZZ,15,0.95,5650000,0.24,1,1,1,1,4,1,2,1,1,1,1,1,1
PPLN,14,0.95,5600000,0.57,1,12,1,5,15,8,1,1,2,92,8,8,1
GDXS,15,0.95,5550000,0.41,1,1,4,5,22,12,2,1,1,15,2,1,1
SSG,15,0.95,5460000,0.79,1,1,1,5,14,28,2,1,1,10,2,1,1
DTYL,19,0.75,5460000,0.8,2,1,1,6,18,7,1,2,2,86,6,5,1
ISZE,2,0.3,5440000,0.3,1,7,2,1,2,1,1,1,1,3,2,10,1
FKO,12,0.8,5440000,0.53,1,13,7,1,2,1,1,1,1,5,5,2,1
BRAZ,28,0.69,5430000,0.75,1,1,8,1,4,1,1,1,1,38,2,1,1
RNEM,12,0.77,5410000,0.17,1,7,3,1,2,1,1,1,1,125,13,2,1
SBB,15,0.95,5390000,0.23,1,1,1,1,5,1,2,1,1,1,1,1,1
DEWJ,2,0.49,5380000,0.11,1,10,7,1,2,1,1,1,1,3,2,1,1
LVIN,51,0.39,5330000,0.39,1,13,5,1,2,1,1,1,1,78,5,4,1
FMDG,72,0.8,5310000,0.33,1,11,1,1,1,3,1,1,1,16,12,9,2
GOAU,52,0.6,5300000,0.59,1,12,4,5,22,12,1,1,1,79,8,2,1
ZBIO,15,0.95,5300000,0.57,1,2,1,5,13,10,2,1,1,5,3,1,1
QGBR,1,0.3,5250000,0.3,1,13,6,1,2,1,1,1,1,3,5,2,1
EFFE,28,0.86,5250000,0.61,5,26,4,14,33,54,1,1,1,11,23,17,1
WFHY,8,0.38,5230000,0.51,2,12,1,3,12,2,1,1,1,14,8,11,1
TTAI,69,0.59,5170000,0.45,1,11,2,1,2,1,1,1,1,16,12,9,2
DXJC,8,0.48,5150000,0.2,1,10,7,5,20,1,1,1,1,14,2,1,1
SFHY,8,0.38,5130000,0.41,2,12,1,3,12,6,1,1,1,14,8,11,1
FUD,18,0.65,5100000,2.19,3,13,4,16,16,58,1,1,2,42,1,4,1
COMB,82,0.25,5100000,0.1,3,13,4,2,16,39,1,1,1,16,16,4,2
FLQM,37,0.3,5100000,0.19,1,13,1,1,4,1,1,1,1,80,5,4,1
DXJH,8,0.48,5060000,0.17,1,10,7,5,13,1,1,1,1,14,2,1,1
UHN,17,0.73,5060000,0.76,3,1,4,11,69,19,1,1,1,25,6,5,1
RNDM,12,0.65,5050000,0.2,1,7,2,1,2,1,1,1,1,125,13,2,1
DYB,8,0.48,5050000,0.2,4,12,1,13,41,64,1,1,1,14,16,11,1
TYBS,21,0.5,5020000,0.25,2,1,1,6,18,9,2,1,1,12,4,3,1
BDD,11,0.75,5020000,4.29,3,16,4,19,16,20,1,2,2,19,16,13,1
WFIG,8,0.18,5020000,0.54,2,12,1,3,3,2,1,1,1,14,8,11,1
SHAG,8,0.12,5020000,0.24,2,13,1,2,3,6,1,1,1,6,5,2,1
SFIG,8,0.18,5010000,0.45,2,12,1,3,3,6,1,1,1,14,8,11,1
IFIX,11,0.3,5000000,0.17,2,10,5,3,3,2,1,1,1,86,4,3,1
FUT,15,0.76,5000000,0.42,4,11,4,13,41,57,1,1,1,16,12,9,2
HAKK,21,0.9,4980000,2.42,1,8,4,5,14,1,1,2,1,21,2,2,1
DLBR,39,1.5,4960000,1.28,2,31,1,3,16,13,1,2,2,90,6,5,1
ASET,13,0.57,4950000,0.11,1,26,4,1,2,1,1,1,1,29,16,17,1
WYDE,15,0.5,4950000,0.73,2,8,1,3,12,2,2,1,1,16,19,8,2
DFVL,19,0.75,4930000,0.61,2,1,1,6,18,7,1,2,2,86,6,5,1
ITML,9,0.24,4900000,1.03,2,1,1,10,3,9,1,1,1,6,11,3,1
CAFE,19,0.85,4900000,0.79,3,16,4,16,46,20,1,1,2,86,6,5,1
DBBR,11,0.6,4900000,0.56,1,10,8,1,2,1,1,1,1,3,2,1,1
GHS,23,0.48,4880000,0.28,5,10,4,14,33,82,1,1,1,16,16,8,2
IGVT,11,0.25,4870000,0.18,2,10,5,9,3,2,1,1,1,86,4,3,1
HDEF,11,0.45,4860000,0.33,1,22,2,8,10,1,1,1,1,3,5,1,1
DLBL,19,0.75,4840000,0.56,2,1,1,6,18,9,1,2,2,86,6,5,1
DESC,11,0.3,4770000,0.14,1,13,1,1,5,1,1,1,1,80,5,4,1
MATF,2,0.35,4750000,0.28,1,13,1,5,22,1,1,1,1,3,5,4,1
USOI,20,0.85,4750000,0.65,3,25,4,11,28,19,1,1,2,45,16,13,1
THHY,9,0.5,4740000,0.42,2,24,1,3,12,2,1,1,1,31,4,3,1
DDLS,8,0.43,4720000,0.1,1,23,2,1,5,1,1,1,1,14,7,7,1
CBON,9,0.5,4650000,0.47,2,1,7,7,3,2,1,1,1,126,29,3,1
WDRW,21,1.1,4620000,0.32,1,8,1,5,8,17,2,1,1,1,1,8,1
OEW,5,0.4,4610000,0.26,1,8,1,1,1,1,1,1,1,1,1,8,1
JJP,19,0.75,4530000,0.59,3,13,4,4,16,39,1,1,2,42,16,4,1
GBB,19,0.4,4520000,1.2,6,1,6,20,43,48,1,1,2,59,6,5,1
SCAP,42,0.9,4450000,0.77,1,11,1,1,5,1,1,1,1,16,12,9,2
DTUL,19,0.75,4430000,0.51,2,1,1,6,18,6,1,2,2,86,6,5,1
DWLV,4,0.52,4420000,0.3,1,14,4,1,2,1,1,1,1,26,16,12,1
UAG,18,0.65,4370000,18.88,3,13,4,16,16,58,1,1,2,42,1,4,1
GASX,21,1.1,4350000,0.54,1,13,1,5,15,60,2,1,1,21,5,8,1
EUXL,21,1.04,4350000,0.3,1,1,6,1,1,1,1,2,1,20,2,1,1
IDHD,4,0.3,4340000,0.37,1,13,2,1,2,1,1,1,1,1,5,7,1
LALT,4,0.98,4310000,1.31,4,11,4,13,41,57,1,1,1,16,12,9,2
CHIM,28,0.65,4280000,1.47,1,1,7,5,22,1,1,1,1,38,2,1,1
DXJR,8,0.48,4280000,0.29,1,10,7,5,7,1,1,1,1,14,2,1,1
SHNY,21,1,4230000,0.64,1,1,4,5,22,45,1,2,1,38,2,1,1
QLS,27,1,4230000,0.25,4,13,4,13,41,57,1,1,1,37,5,4,1
DBAP,11,0.6,4200000,0.87,1,10,7,1,2,1,1,1,1,3,2,1,1
STPP,19,0.75,4180000,4.8,4,24,1,12,59,83,1,1,2,86,16,21,1
HACW,2,0.36,4160000,0.22,1,10,4,1,2,1,1,1,1,3,2,1,1
USV,18,0.4,4090000,1.83,3,31,4,4,24,58,1,1,2,42,6,5,1
KOLD,15,1.54,4070000,0.18,3,20,4,11,37,39,2,1,1,42,6,5,1
SMMD,2,0.15,4040000,0.14,1,1,1,1,25,1,1,1,1,7,2,1,1
GRU,43,0.75,4000000,1.4,3,31,4,16,51,58,1,1,2,18,1,9,1
DPK,21,1.1,3980000,0.53,1,1,2,1,2,1,2,1,1,3,2,1,1
CHII,28,0.65,3920000,2.29,1,1,7,5,20,1,1,1,1,38,2,1,1
MLPS,18,0.85,3920000,0.58,1,5,1,5,15,8,2,1,2,13,10,1,1
HDEZ,11,0.45,3920000,0.3,1,22,6,8,10,1,1,1,1,3,5,1,1
HDAW,11,0.45,3910000,0.36,1,22,5,8,10,1,1,1,1,3,5,1,1
OILK,15,0.65,3890000,0.1,3,11,4,11,28,20,1,1,1,16,12,9,2
GAZB,19,0.45,3880000,0.63,3,20,4,11,37,39,1,1,2,42,6,5,1
QVM,53,0.65,3870000,0.26,1,13,1,1,2,1,1,1,1,127,5,8,1
LVUS,51,0.29,3840000,0.22,1,13,1,1,2,1,1,1,1,78,5,4,1
SCIX,28,0.38,3810000,0.75,1,13,7,1,2,1,1,1,1,75,5,4,1
XTH,1,0.35,3810000,0.36,1,8,1,5,14,84,1,1,1,1,2,8,1
FTW,12,0.8,3790000,0.42,1,13,7,1,2,1,1,1,1,5,5,2,1
HYDD,21,0.9,3770000,0.13,2,1,1,3,12,2,2,1,1,86,4,3,1
BCD,26,0.29,3760000,0.16,3,13,4,2,16,55,1,1,1,16,16,4,2
FLQS,37,0.35,3730000,0.24,1,13,1,1,5,1,1,1,1,80,5,4,1
ITMS,9,0.24,3720000,1.26,2,1,1,10,3,7,1,1,1,6,11,3,1
TCHF,2,0.35,3710000,0.23,1,13,1,5,14,1,1,1,1,3,5,4,1
BEF,26,0.39,3690000,0.14,3,13,4,11,16,55,1,1,1,42,16,4,2
ALFI,83,0.95,3690000,0.46,1,28,5,1,2,1,1,1,1,103,12,2,1
CALF,32,0.59,3660000,0.28,1,12,1,1,5,1,1,1,1,47,8,11,1
FXSG,5,0.4,3660000,0.87,6,1,7,29,70,48,1,1,1,59,6,5,1
HEUV,2,0.28,3640000,0.66,1,34,6,1,2,1,1,1,1,3,5,4,1
SPUU,21,0.68,3630000,0.11,1,1,1,1,1,1,1,2,1,1,1,1,1
MRGR,15,0.75,3600000,0.69,4,13,2,13,41,53,1,1,1,1,5,4,1
XWEB,1,0.35,3600000,0.34,1,8,1,5,14,14,1,1,1,1,2,8,1
SMDD,15,0.95,3570000,0.16,1,1,1,1,4,1,2,1,1,1,1,1,1
FTXR,12,0.6,3540000,0.16,1,13,1,5,20,35,1,1,1,5,19,4,1
BMLA,46,0.7,3510000,1.05,1,5,8,1,2,1,1,1,1,128,7,7,1
FLAT,19,0.75,3510000,4.83,4,24,1,12,59,83,2,1,2,86,16,21,1
SPLZ,21,0.6,3470000,0.41,1,1,1,5,21,1,2,1,1,1,1,1,1
UBC,18,0.65,3460000,5.57,3,13,4,16,64,58,1,1,2,42,1,4,1
LTL,15,0.95,3420000,0.37,1,1,1,5,30,1,1,2,1,10,2,1,1
EFU,15,0.95,3420000,0.53,1,1,2,1,2,1,2,1,1,3,2,1,1
GNRX,9,0.55,3360000,1.69,1,1,4,5,13,40,1,1,1,49,1,1,1
LVHE,38,0.5,3310000,2.07,1,13,3,1,2,1,1,1,1,52,5,4,1
UJB,15,1.31,3310000,1.12,2,1,1,3,12,2,1,2,1,8,4,3,1
ASHX,11,1.1,3270000,0.43,1,10,7,1,2,1,1,1,1,36,2,1,1
TOFR,84,0.55,3210000,0.38,1,13,1,1,2,1,1,1,1,129,5,8,1
DDG,15,0.95,3200000,0.38,1,1,1,5,15,1,2,1,1,10,2,1,1
FNCF,2,0.35,3200000,0.23,1,13,1,5,8,1,1,1,1,3,5,4,1
DBUK,11,0.45,3180000,0.78,1,10,6,1,2,1,1,1,1,3,2,1,1
QED,27,0.99,3170000,0.17,4,13,4,13,31,29,1,1,1,37,5,4,1
HEWW,2,0.51,3160000,0.52,1,10,8,1,2,1,1,1,1,3,2,1,1
UDBI,38,0.3,3150000,0.43,1,8,1,1,2,1,1,1,1,52,12,9,1
ERO,19,0.4,3150000,1.55,6,1,6,18,40,48,1,1,2,59,6,5,1
BNDC,13,0.35,3140000,0.58,2,11,1,2,3,2,1,1,1,16,12,9,2
DBMX,11,0.51,3130000,0.42,1,10,8,1,2,1,1,1,1,3,2,1,1
FANZ,23,0.69,3110000,0.27,1,8,4,1,2,1,1,1,1,130,1,8,1
SAGG,21,0.51,3110000,0.32,2,1,1,2,3,2,2,1,1,6,4,3,1
UTSL,21,1.01,3080000,0.21,1,1,1,5,23,1,1,2,1,1,2,1,1
MEXX,21,1.09,3060000,0.27,1,1,8,1,2,1,1,2,1,3,2,1,1
INDF,2,0.35,3060000,0.26,1,13,1,5,20,1,1,1,1,3,5,4,1
REW,15,0.95,3060000,0.45,1,1,1,5,14,1,2,1,1,10,2,1,1
RNDV,12,0.5,3050000,0.23,1,5,1,1,1,1,1,1,1,125,7,7,1
CNTR,4,0.35,3040000,0.22,1,13,1,1,2,1,1,1,1,10,5,8,1
RNLC,12,0.6,3030000,0.27,1,5,1,1,1,1,1,1,1,125,7,2,1
FTXG,12,0.6,2990000,0.46,1,13,1,5,21,68,1,1,1,5,19,4,1
SMLL,21,0.74,2940000,0.28,1,1,1,1,5,1,1,2,1,7,2,1,1
SLIM,78,0.5,2900000,3.81,1,1,4,5,13,1,1,1,1,46,2,1,1
HDRW,8,0.43,2890000,0.11,1,23,5,5,7,1,1,1,1,14,7,7,1
OAPH,36,0.68,2890000,4.46,1,22,7,1,2,1,1,1,1,4,5,4,1
LSTK,19,0.85,2880000,0.55,3,16,4,16,64,20,1,1,2,86,19,18,1
HEUS,2,0.43,2850000,0.88,1,10,6,1,5,1,1,1,1,3,2,1,1
DUSL,21,1.08,2850000,0.41,1,1,1,5,20,1,1,2,1,1,1,1,1
HACV,2,0.23,2840000,0.7,1,34,4,1,2,1,1,1,1,3,5,4,1
DEZU,2,0.51,2840000,0.11,1,10,6,1,2,1,1,1,1,3,2,1,1
JJU,19,0.75,2830000,1.42,3,20,4,19,71,39,1,1,2,42,6,5,1
GAZ,19,0.75,2830000,3.65,3,20,4,11,37,39,1,1,2,42,6,5,1
DBES,11,0.45,2830000,0.11,1,10,2,1,5,1,1,1,1,3,2,1,1
